Domain,Sub_domains,DNS,Have_IP,Have_At,URL_Length,HTTP_Domain,URL_Depth,Redirection,Tiny_URL,Prefix/Suffix,iframe,Mouse_over,Right_click,forwards,login_form,SSL_certificate,domain_age,domain_end,unusual_character,has_javascript,source_code,privacy_policy,Label
,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
rinnova-il-dominio.com,0,1,0,0,1,0,3,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
firebasestorage.googleapis.com,1,1,0,0,1,0,5,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
40.84.225.234,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
www.checkinitausecurity.com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
40.84.225.234,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
vpgcompany.info,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
www.movebetterrunbetter.com,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
www.wonderpillars.in,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
www.wonderpillars.in,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
singlets.co,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
singlets.co,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
www.westsuburbanchamber.com,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
kinstationery.com,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
kinstationery.com,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
oaep.diw.go.th,1,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
oaep.diw.go.th,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
atendimento-pg-series.joomla.com,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
atendimento-pg-series.joomla.com,1,1,0,0,1,0,3,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
murphyspourhouse.com,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
thetopratedquadcopters.com,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1
kanakapolymers.com,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1
drcorreamejoresimplantes.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
drcorreamejoresimplantes.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
drcorreamejoresimplantes.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
hmhealthcare.in,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
promo-braslet.ru,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1
chat-whattsapp.com,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
chat-whattsapp.com,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
webzonasegvrabndata1.com,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
webzonasegvrabndata1.com,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
pg-series-atendimento.joomla.com,1,1,0,0,1,0,2,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
jra-automacao.com.br,1,1,0,0,1,0,3,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
poetkaustubh.com,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
www.poetkaustubh.com,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
csgoxskin.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
safgg34rfdfweqdas.epizy.com,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
tnyshipping.com,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
zilojo.com,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1
zeimbresyxtmupgrdx40rew.jdevcloud.com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
www.euphoria-market.com,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1
geonetc.net,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
geonetc.net,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
thorrak.com,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
liuyunhuan.qiein.com,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
liuyunhuan.qiein.com,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
docs.google.com,1,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
www.wearegames.es,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
www.ustore.bg,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
www.ustore.bg,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
marketcs-go.info,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
tf2hot.com,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
restaurantecuevaspalacios.com,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
beautifulnessshine.com,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
beautifulnessshine.com,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
tradeitgg-dota.com,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
lonjastec.es,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
lonjastec.es,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
tradeit-dota-csgo.com,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
aktuell-new-regelungsk.xyz,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
www.vietstarmedicalcom.esuwxctfj.cn,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
techcrose.com,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
bit.ly,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
dobesell.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1
icloud.com-account.in,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
axersrl.it,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
interaguaquimica.com.br,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
lt.mydplr.com,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
complainerscla.xyz,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
icloud.com.id-sign-in.com,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1
faithpays.sowetoinnovations.co.za,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
faithpays.sowetoinnovations.co.za,1,1,0,0,1,0,2,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
ekvk-ru.1gb.ru,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
mythree3billing.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
three.co.uk.session-id-jnwij293i8977dsn55688hga8669nd194jaj0ap889.dashbuy.rw,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
firebasestorage.googleapis.com,1,1,0,1,1,0,5,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
www.truckcalling.com,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
reception-vocale-smsmobile.webador.com,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1
,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
mon.kilor.eu,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
otimosdescontos.com,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1
estocap.com.br,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
atlantabasecamp.com,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
www.truckcalling.com,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
pg-series-atendimento.joomla.com,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
pg-series-atendimento.joomla.com,1,1,0,0,1,0,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
pg-series-atendimento.joomla.com,1,1,0,0,1,0,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
atendimento-sac-pg.joomla.com,1,1,0,0,0,0,3,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
fesondeby.com,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
zdy6.hyperphp.com,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
nwer.hyperphp.com,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
cashwix.com,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
www.truckcalling.com,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
www.arsalanconstructioncompany.com,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
labyrinthtanning.com,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
sba.yandex.net,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
nabib.com.au.login.netcode.token.restoreaccount.login.go.org.ar,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
u1026085.cp.regruhosting.ru,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
rino.ge,0,1,0,1,1,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
www.currosat.com,1,1,0,0,0,0,4,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1
www.arsalanconstructioncompany.com,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
arsalanconstructioncompany.com,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
estocap.com.br,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
thejobnewsupdate.com,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
thejobnewsupdate.com,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
labyrinthtanning.com,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
labyrinthtanning.com,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
anna-kravchuk.com,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
itaucard.sac24horas.com,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
postalemiseajour.com,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
uktinternational.com,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
atlantabasecamp.com,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
atlantabasecamp.com,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
www.checkinitausecurity.com,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
www.truckcalling.com,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
bcem.ie,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
pg-series-atendimento.joomla.com,1,1,0,0,1,0,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
atendimento-sac-pg.joomla.com,1,1,0,0,0,0,3,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
eltaninservicespteltd.com,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
skinsblazer.com,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
bestconferenceline.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
fesondeby.com,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
curlboxman.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
orientationinlaws.com,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
35.239.229.191,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
wholesalemsms.club,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
wholesalemsms.club,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
zonaseguraviapremiosbetavialbcp.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
eth-give.info,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
findjobspk.com,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
www.ballroad.com,1,1,0,0,1,0,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
tptelecom.it,0,1,0,0,1,0,8,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
tptelecom.it,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
cotato24horasltaucard.com,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
steamcommunitus.tk,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
clck.ru,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
amazon.co.jp.account-update.checkjpid1.mixh.jp,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
fique-em-casa-ita.000webhostapp.com,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1
lynshirt.com,0,1,0,0,1,0,6,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
lynshirt.com,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
micromode53.xyz,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
secure-account-info.openvcsme.cf,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
urbanmeisters.ovh,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
urbanmeisters.ovh:443,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
vamos-de-novidades-da-semana.com,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
tptelecom.it,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
grindtimegym.com,0,1,0,0,1,0,7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
grindtimegym.com,0,1,0,0,1,0,7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
grindtimegym.com,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
grindtimegym.com,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
conhantaohpg.com,0,1,0,0,1,0,7,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
conhantaohpg.com,0,1,0,0,1,0,7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
conhantaohpg.com,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
conhantaohpg.com,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
grindtimegym.com,0,1,0,0,1,0,7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
grindtimegym.com,0,1,0,0,1,0,7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
grindtimegym.com,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
grindtimegym.com,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
grindtimegym.com,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
grindtimegym.com,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
safgg34rfdfweqdas.epizy.com,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
lynshirt.com,0,1,0,0,1,0,6,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
lynshirt.com,0,1,0,0,1,0,6,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
lynshirt.com,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
ebay.com-itm-miller-trailblazer-model-302-welder.aecsz.top,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
t.co,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
inbuxr.net,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
wdestaques12.lojatodacomprecobaixo.com,1,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
pppossm2janm.godaddysites.com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
www.checkinitausecurity.com,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
www.checkinitausecurity.com,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
wdestaques11.em-qualquer-lugar.shop,1,1,0,0,1,0,5,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
lynshirt.com,0,1,0,0,1,0,6,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
lynshirt.com,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
firebasestorage.googleapis.com,1,1,0,0,1,0,5,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
bradesconext.digital,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
stolica-fakty.com,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
23.98.216.241,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
sitenet-serasaexperian.net,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
cotato24horasltaucard.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
complainerscla.xyz,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
www.currosat.com,1,1,0,0,0,0,4,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1
emotivaodontologia.com.br,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
emotivaodontologia.com.br,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
preferredtitlellc.com,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
www.goeft.co.za,1,1,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1
u.to,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
alighierict.com.ru,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
mixoplata.best,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
kassa.click,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
dev.kafoo.com,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
www.ebay.de.phodo.vn,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
wdestaques15.lojatodacomprecobaixo.com,1,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
bitscases.gq,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
tododiatemnovidadespravoce.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
safgg34rfdfweqdas.epizy.com,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
negociacaoveiculos.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
martecng.com,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
forms.gle,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
175.107.206.134,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
101jo.com,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
alwayscheckingme007.z19.web.core.windows.net,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
steamporede.me,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
bit.ly,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
servizidifatturazione.cloudaccess.host,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
servizidifatturazione.cloudaccess.host,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
emotivaodontologia.com.br,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
emotivaodontologia.com.br,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
servizidifatturazione.cloudaccess.host,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
www.myappwiz.com,1,1,0,0,1,0,2,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
gomerodeng.temp.swtest.ru,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
loot-hub.gq,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
loot-hub.gq,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
t.co,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
marketscan.ai,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
trwedqsafewss.epizy.com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
signin-ea.cz,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
web-campaign.healthlion.in,1,1,0,0,0,0,3,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
web-campaign.healthlion.in,1,1,0,0,0,0,3,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
www.ballroad.com,1,1,0,0,1,0,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
preferredtitlellc.com,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
maks-gum.pl,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
paypal.letima.de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
paypal.letima.de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
cafecitoperez.ivanidzakovic.com,1,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
cafecitoperez.ivanidzakovic.com,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
cafecitoperez.ivanidzakovic.com,1,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
cafecitoperez.ivanidzakovic.com,1,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
cafecitoperez.ivanidzakovic.com,1,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
cafecitoperez.ivanidzakovic.com,1,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
cafecitoperez.ivanidzakovic.com,1,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
okseurope.com,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
